,Differenzdrucksensor_37,Differenzdrucksensor_37,Motionsensor/Reedsensor_72,Motionsensor/Reedsensor_72,SFA30_93,SFA30_93,SFA30_93,Gyroskop_104,Gyroskop_104,Gyroskop_105,Gyroskop_105,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107
,DifferentialPressure,Temp,Motion,DoorOpen,Hcho,Rm,Temp,TiltAngle,OpenAngle,TiltAngle,OpenAngle,PM1p0,PM2p5,PM4p0,PM10p0,Rh,temp,voc,nox,co2
Time,Pa,C,Bool,Bool,ppb,%,C,angle degree,angle degree,angle degree,angle degree,mass concentration ppm,mass concentration ppm,mass concentration ppm,mass concentration ppm,%,C,0-500,0-100,ppm
2025-07-31T11:49:59.255224,3.1746458333333334,23.7162875,False,False,20.0,52.1,22.75,,-36.77815680693705,,-7.742122973358428,16.2,18.8,20.4,21.2,52.42,22.11,101.0,1.0,498.0
2025-07-31T11:50:01.259474,3.3373138957816377,23.717196029776673,False,False,20.0,52.09,22.73,,-36.636373645985636,,-7.814456231674865,16.0,18.6,20.2,21.0,52.42,22.11,101.0,1.0,498.0
2025-07-31T11:50:03.181930,3.2213541666666665,23.7182125,False,False,19.8,52.1,22.72,,-36.78060534776899,,-7.764568816464149,15.9,18.4,20.0,20.8,52.42,22.11,101.0,1.0,498.0
2025-07-31T11:50:05.283957,3.2973016781083144,23.717139588100686,False,False,19.8,52.1,22.73,,-36.780268598578616,,-7.806317505391029,15.6,18.1,19.7,20.4,52.42,22.11,101.0,1.0,499.0
2025-07-31T11:50:07.256510,3.279500835421888,23.716190476190476,False,False,19.8,52.11,22.74,,-36.85138576694764,,-7.991858046820994,15.3,17.8,19.3,20.0,52.42,22.11,102.0,1.0,501.0
2025-07-31T11:50:09.268636,3.293166264090177,23.713780193236715,False,False,19.8,52.11,22.74,,-36.61249552209268,,-8.110028885524118,15.0,17.5,19.0,19.7,52.42,22.11,102.0,1.0,501.0
2025-07-31T11:50:11.267248,3.1927838164251208,23.715338164251207,False,False,19.8,52.1,22.73,,-36.85382817122831,,-8.196328191136953,14.8,17.1,18.6,19.3,52.42,22.11,103.0,1.0,501.0
2025-07-31T11:50:13.184518,3.4231079404466502,23.71317617866005,False,False,20.0,52.09,22.73,,-37.11068574372642,,-8.196328191136953,14.5,16.8,18.2,18.9,52.42,22.11,102.0,1.0,501.0
2025-07-31T11:50:15.295619,3.1641365688487584,23.715620767494357,False,False,19.8,52.08,22.72,,-37.12887420971,,-8.192289159129661,14.0,16.3,17.7,18.4,52.41,22.11,102.0,1.0,500.0
2025-07-31T11:50:17.267502,3.271359323432343,23.71408415841584,False,False,20.0,52.07,22.73,,-36.93444571471725,,-8.12743133022615,13.8,16.0,17.4,18.0,52.41,22.11,102.0,1.0,500.0
2025-07-31T11:50:19.270436,3.051808943089431,23.714780487804877,False,False,20.0,52.07,22.73,,-37.093905398839794,,-8.063343455676183,13.5,15.7,17.0,17.7,52.41,22.11,101.0,1.0,500.0
2025-07-31T11:50:21.190561,3.336607142857143,23.712967980295566,False,False,20.0,52.07,22.73,,-37.17474082593163,,-8.204869816893959,13.1,15.2,16.5,17.1,52.41,22.11,101.0,1.0,501.0
2025-07-31T11:50:23.306202,3.223724082934609,23.714593301435407,False,False,20.0,52.05,22.74,,-37.2699780150232,,-8.292655732383336,15.0,17.5,19.0,19.7,52.41,22.11,101.0,1.0,501.0
2025-07-31T11:50:25.272504,3.3223572037510656,23.712800511508952,False,False,20.0,52.06,22.73,,-37.190085073720006,,-8.421391921566475,15.3,17.8,19.3,20.0,52.41,22.11,101.0,1.0,501.0
2025-07-31T11:50:27.276800,3.185760517799353,23.7138713592233,False,False,20.0,52.06,22.73,,-37.45675846822615,,-8.28900280456941,16.2,18.8,20.4,21.2,52.41,22.11,101.0,1.0,501.0
2025-07-31T11:50:29.197652,3.458045267489712,23.71762962962963,False,False,20.2,52.06,22.73,,-37.4451728792261,,-8.11235827374069,16.6,19.3,20.9,21.7,52.41,22.11,101.0,1.0,502.0
2025-07-31T11:50:31.305513,3.150028935185185,23.714479166666667,False,False,20.2,52.06,22.73,,-37.346242467320415,,-7.923084287180859,16.7,19.4,21.1,21.9,52.41,22.11,101.0,1.0,503.0
2025-07-31T11:50:33.279075,3.277126511226252,23.713782383419687,False,False,20.4,52.07,22.73,,-37.56941675488616,,-7.939364390279765,19.7,22.9,24.8,25.8,52.41,22.11,101.0,1.0,503.0
2025-07-31T11:50:35.277659,3.270266089108911,23.71462871287129,False,False,20.2,52.07,22.73,,-38.03012268423263,,-8.055122409056558,20.3,23.5,25.5,26.5,52.41,22.11,101.0,1.0,503.0
2025-07-31T11:50:37.223621,3.2963902640264027,23.716101485148513,False,False,20.2,52.08,22.75,,-37.952872226720885,,-8.040300501340267,20.7,24.0,26.1,27.1,52.41,22.11,102.0,1.0,503.0
2025-07-31T11:50:39.325089,3.2734507313317938,23.715334872979216,False,False,20.2,52.07,22.74,,-37.98258650553439,,-8.130559636454834,21.0,24.3,26.4,27.4,52.41,22.11,102.0,1.0,503.0
2025-07-31T11:50:41.288085,3.308705161854768,23.713792650918634,False,False,20.2,52.09,22.75,,-38.1879429810798,,-7.930367700744436,21.2,24.7,26.8,27.8,52.4,22.11,102.0,1.0,502.0
2025-07-31T11:50:43.334882,3.214711690363349,23.71585308056872,False,False,20.2,52.08,22.73,,-38.01303938530237,,-7.978238891270184,21.4,24.8,26.9,28.0,52.4,22.11,101.0,1.0,502.0
2025-07-31T11:50:45.272834,3.3244281045751634,23.713321078431374,False,False,20.0,52.09,22.73,,-37.53994399417743,,-8.071470337927797,21.2,24.7,26.8,27.8,52.4,22.11,101.0,1.0,502.0
2025-07-31T11:50:47.358779,3.316792635658915,23.71132558139535,False,False,20.2,52.1,22.75,,-37.36923556751306,,-8.16096119861621,21.1,24.5,26.6,27.6,52.4,22.11,101.0,1.0,501.0
2025-07-31T11:50:49.328342,3.223025173611111,23.716380208333334,False,False,20.0,52.08,22.73,,-37.69705600869815,,-8.512771546030827,20.8,24.2,26.2,27.2,52.4,22.11,101.0,1.0,501.0
2025-07-31T11:50:51.302644,3.276179653679654,23.7147012987013,False,False,20.0,52.1,22.73,,-37.844115628608776,,-8.513688230382032,20.4,23.7,25.7,26.7,52.4,22.11,100.0,1.0,500.0
2025-07-31T11:50:53.338027,3.207521773555028,23.711401425178146,False,False,19.8,52.09,22.74,,-37.83231710955925,,-8.496588177686919,20.0,23.2,25.2,26.1,52.4,22.11,100.0,1.0,500.0
2025-07-31T11:50:55.260269,3.2851817042606517,23.71419799498747,False,False,19.8,52.09,22.73,,-37.910761186244066,,-8.448273061503611,19.7,22.9,24.8,25.8,52.4,22.11,101.0,1.0,500.0
2025-07-31T11:50:57.380224,3.3322413793103447,23.715091954022988,False,False,19.8,52.08,22.75,,-37.80616508951566,,-8.37252431885315,19.5,22.7,24.6,25.6,52.4,22.11,101.0,1.0,500.0
2025-07-31T11:50:59.336861,3.329210182767624,23.7138772845953,True,False,19.8,52.07,22.73,,-37.814145342909406,,-8.31173009706622,19.4,22.5,24.5,25.4,52.4,22.11,101.0,1.0,501.0
2025-07-31T11:51:01.303464,3.2485211571675303,23.715608808290156,False,False,19.8,52.09,22.75,,-38.247078324922626,,-8.267722844992866,19.1,22.2,24.1,25.0,52.4,22.11,102.0,1.0,501.0
2025-07-31T11:51:03.267587,3.369406814449918,23.71475369458128,False,False,19.8,52.07,22.75,,-38.28674870039467,,-8.202043457546987,18.8,21.9,23.7,24.7,52.4,22.11,102.0,1.0,501.0
2025-07-31T11:51:05.377197,3.2853969194312795,23.713530805687203,True,False,19.8,52.06,22.71,,-37.936315595635115,,-8.120075362227576,18.4,21.4,23.2,24.1,52.39,22.11,103.0,1.0,501.0
2025-07-31T11:51:07.348080,3.3333439086294416,23.713121827411168,False,False,19.8,52.06,22.75,,-37.98818806016423,,-7.946658911737704,18.0,20.9,22.7,23.6,52.39,22.11,103.0,1.0,501.0
2025-07-31T11:51:09.379973,3.2530104166666667,23.714975,False,False,19.8,52.05,22.74,,-38.25595708611648,,-7.788263614271927,17.4,20.2,22.0,22.8,52.39,22.11,102.0,1.0,501.0
2025-07-31T11:51:11.321321,3.2959533158813263,23.719332460732986,True,False,19.8,52.04,22.75,,-38.39556514742562,,-7.6393157420628715,16.9,19.6,21.3,22.1,52.39,22.11,102.0,1.0,501.0
2025-07-31T11:51:13.232595,3.1855194805194804,23.71590909090909,True,False,20.0,52.04,22.75,,-38.767839026071464,,-7.4782108196185755,16.3,18.9,20.6,21.3,52.39,22.11,102.0,1.0,501.0
2025-07-31T11:51:15.385439,3.2292154566744733,23.715421545667446,False,False,20.2,52.02,22.75,,-38.63755592885888,,-7.500561848113547,15.7,18.3,19.8,20.6,52.39,22.11,101.0,1.0,500.0
2025-07-31T11:51:17.351956,3.162251727115717,23.71630829015544,False,False,20.0,52.01,22.73,,-38.77802623509007,,-7.7171000278364525,15.2,17.6,19.1,19.9,52.39,22.11,101.0,1.0,500.0
2025-07-31T11:51:19.354375,3.2070917508417507,23.712272727272726,False,False,20.2,52.0,22.75,,-38.877010489447635,,-7.987747551775589,16.0,18.6,20.2,21.0,52.39,22.11,101.0,1.0,500.0
2025-07-31T11:51:21.323320,3.246651593453919,23.71609819121447,False,False,20.2,52.0,22.73,,-38.55762908357766,,-7.7555789487051054,16.3,18.9,20.6,21.3,52.39,22.11,101.0,1.0,500.0
2025-07-31T11:51:23.283172,3.4231979166666666,23.71455,False,False,20.2,52.01,22.75,,-38.9085132285429,,-7.5919301229483285,16.4,19.1,20.7,21.5,52.38,22.11,101.0,1.0,499.0
2025-07-31T11:51:25.399375,3.315898345153664,23.714799054373522,False,False,20.2,52.0,22.72,,-39.1271093380917,,-7.611422944536649,19.1,22.2,24.1,25.0,52.38,22.11,101.0,1.0,499.0
2025-07-31T11:51:27.364272,3.185008591065292,23.71369845360825,False,False,20.2,51.99,22.74,,-38.81428518578462,,-7.557128406352794,19.4,22.5,24.5,25.4,52.38,22.11,102.0,1.0,499.0
2025-07-31T11:51:29.408346,3.213998724489796,23.715025510204082,False,False,20.2,51.99,22.73,,-38.89064046278892,,-7.396503287113154,19.7,22.9,24.8,25.8,52.38,22.11,102.0,1.0,499.0
2025-07-31T11:51:31.246747,3.149195075757576,23.717670454545456,False,False,20.2,51.99,22.75,,-39.29511397334797,,-7.252637655451587,19.8,23.0,25.0,26.0,52.38,22.11,102.0,1.0,499.0
2025-07-31T11:51:33.349174,3.2856335754640837,23.715351089588378,False,False,20.4,52.0,22.73,,-39.10410024869902,,-7.0548024357472405,19.8,23.0,25.0,26.0,52.38,22.11,102.0,1.0,498.0
2025-07-31T11:51:35.318367,3.291109682947729,23.71249357326478,True,False,20.2,51.99,22.73,,-38.87716043574973,,-6.86854125060271,19.8,23.0,25.0,26.0,52.38,22.11,102.0,1.0,498.0
2025-07-31T11:51:37.328376,3.3655092592592593,23.715198412698413,True,False,20.2,52.0,22.73,,-38.65896606748481,,-6.692218161211307,20.0,23.2,25.2,26.1,52.38,22.11,102.0,1.0,498.0
2025-07-31T11:51:39.353660,3.2953362944162436,23.716091370558374,False,False,20.2,52.01,22.75,,-38.76233043863875,,-6.718729761358537,20.1,23.3,25.3,26.3,52.37,22.11,102.0,1.0,498.0
2025-07-31T11:51:41.246186,3.2741079199303744,23.715770234986945,False,False,20.2,52.0,22.75,,-38.7375529698095,,-6.904398468987751,20.0,23.2,25.2,26.1,52.37,22.11,101.0,1.0,498.0
2025-07-31T11:51:43.368799,3.2019555817610064,23.717181603773586,True,False,20.2,52.01,22.73,,-39.098072029288346,,-7.11413874043953,20.4,23.7,25.7,26.7,52.37,22.11,101.0,1.0,497.0
2025-07-31T11:51:45.327675,3.240125111706881,23.71608579088472,False,False,20.2,52.0,22.75,,-39.629515616569265,,-7.14087033762198,20.4,23.7,25.7,26.7,52.37,22.11,101.0,1.0,497.0
2025-07-31T11:51:47.328312,3.1416446208112876,23.71403439153439,False,False,20.2,52.01,22.74,,-40.6662911702414,,-7.253133441218997,20.3,23.5,25.5,26.5,52.37,22.11,101.0,1.0,496.0
2025-07-31T11:51:49.356727,3.285748945147679,23.71753164556962,False,False,20.2,52.02,22.75,,-40.984287541814474,,-7.1988989970924315,20.0,23.2,25.2,26.1,52.37,22.11,101.0,1.0,496.0
2025-07-31T11:51:51.255637,3.353630796150481,23.715538057742783,False,False,20.2,52.02,22.73,,-41.19410592257703,,-7.300058270240743,19.5,22.7,24.6,25.6,52.37,22.11,101.0,1.0,496.0
2025-07-31T11:51:53.368122,3.252303685897436,23.715228365384615,False,False,20.2,52.02,22.73,,-41.05575187416067,,-7.346894525646062,19.4,22.5,24.5,25.4,52.37,22.11,102.0,1.0,495.0
2025-07-31T11:51:55.337106,3.3009758771929825,23.714381578947368,False,False,20.0,52.02,22.72,,-41.38528232962634,,-7.541225620793935,19.1,22.2,24.1,25.0,52.37,22.11,102.0,1.0,495.0
2025-07-31T11:51:57.343126,3.2083440999138673,23.71605943152455,False,False,20.0,52.02,22.71,,-41.70213775886953,,-7.563794368362085,19.0,22.0,23.9,24.8,52.36,22.11,103.0,1.0,495.0
2025-07-31T11:51:59.333721,3.283470812182741,23.717842639593908,False,False,20.0,52.02,22.75,,-41.656127176460046,,-7.56418404412395,18.5,21.5,23.4,24.3,52.36,22.11,102.0,1.0,495.0
2025-07-31T11:52:01.254548,3.420678191489362,23.712712765957445,False,False,20.2,52.01,22.73,,-41.48306545372164,,-7.663896977656128,18.1,21.0,22.8,23.7,52.36,22.11,102.0,1.0,495.0
2025-07-31T11:52:03.375598,3.388265712012729,23.71430787589499,False,False,20.0,52.02,22.73,,-41.867016364216944,,-7.647792681911919,17.8,20.7,22.5,23.3,52.36,22.11,102.0,1.0,495.0
2025-07-31T11:52:05.332309,3.375599912739965,23.715732984293194,False,False,20.2,52.02,22.77,,-42.181270834433676,,-7.6734277338768555,17.4,20.2,21.9,22.8,52.36,22.11,102.0,1.0,496.0
2025-07-31T11:52:07.342837,3.326020408163265,23.712576530612246,True,False,20.2,52.03,22.75,,-42.560394736036265,,-7.872200387255476,17.0,19.7,21.4,22.2,52.36,22.11,101.0,1.0,496.0
2025-07-31T11:52:09.332868,3.2959299828178694,23.71387886597938,True,False,20.2,52.03,22.75,,-42.54339434771725,,-7.912838834512208,16.4,19.0,20.7,21.5,52.36,22.11,101.0,1.0,496.0
2025-07-31T11:52:11.252217,3.1856333333333335,23.714893333333332,False,False,20.2,52.03,22.75,,-42.89265796287196,,-8.01944795896952,15.7,18.2,19.8,20.6,52.36,22.11,102.0,1.0,496.0
2025-07-31T11:52:13.394484,3.1264944576405385,23.715926365795724,False,False,20.0,52.05,22.75,,-43.02961001312605,,-8.201277666231636,15.0,17.4,18.9,19.6,52.36,22.11,102.0,1.0,497.0
2025-07-31T11:52:15.340192,3.411599099099099,23.71627027027027,False,False,20.2,52.05,22.73,,-43.04783813056392,,-8.181351210067112,14.5,16.9,18.4,19.1,52.36,22.12,103.0,1.0,497.0
2025-07-31T11:52:17.360467,3.4200641025641025,23.71576923076923,False,False,20.0,52.04,22.73,,-43.36484512808145,,-8.155252821110345,13.9,16.2,17.6,18.4,52.36,22.12,103.0,1.0,498.0
2025-07-31T11:52:19.377438,3.3626619170984458,23.7170207253886,False,False,20.0,52.04,22.73,,-43.875443694847924,,-8.06551942037871,13.7,15.9,17.3,18.0,52.36,22.12,103.0,1.0,499.0
2025-07-31T11:52:21.355920,3.2732508912655973,23.7173128342246,False,False,20.2,52.03,22.74,,-44.2857057115874,,-7.861524872905702,13.2,15.4,16.8,17.4,52.36,22.12,103.0,1.0,499.0
2025-07-31T11:52:23.276883,3.413185234305924,23.71607427055703,False,False,20.4,52.01,22.73,,-44.591975630785335,,-7.840992680252211,13.0,15.1,16.4,17.0,52.35,22.12,103.0,1.0,499.0
2025-07-31T11:52:25.441127,3.2618138424821,23.716694510739856,True,False,20.4,52.02,22.74,,-44.524153879199275,,-7.672197599457305,12.5,14.6,15.9,16.5,52.35,22.12,103.0,1.0,499.0
2025-07-31T11:52:27.360045,3.4016713747645952,23.714689265536723,False,False,20.4,52.01,22.75,,-44.01659079813716,,-7.5345156879309645,12.1,14.1,15.3,15.9,52.35,22.12,102.0,1.0,499.0
2025-07-31T11:52:29.382233,3.456442392260334,23.71754617414248,True,False,20.6,52.01,22.73,,-43.897543753861925,,-7.873671471835279,12.0,14.0,15.2,15.8,52.35,22.12,102.0,1.0,500.0
2025-07-31T11:52:31.348478,3.2618037135278515,23.717944297082227,True,False,20.6,51.98,22.73,,-43.91216636373078,,-7.863309487239674,11.8,13.8,15.0,15.6,52.35,22.12,102.0,1.0,500.0
2025-07-31T11:52:33.277749,3.239218213058419,23.71569587628866,True,False,20.6,51.99,22.73,,-44.151003291459894,,-7.901579849710178,11.7,13.6,14.8,15.4,52.35,22.12,102.0,1.0,500.0
2025-07-31T11:52:35.397687,3.370752818035427,23.71677536231884,False,False,20.6,51.98,22.73,,-44.47904350244201,,-7.909726822217111,11.4,13.3,14.5,15.0,52.35,22.12,102.0,1.0,500.0
2025-07-31T11:52:37.354152,3.160410863509749,23.719610027855154,False,False,20.4,52.0,22.73,,-44.51293096107506,,-7.75265755911427,11.1,13.0,14.1,14.7,52.35,22.12,102.0,1.0,501.0
2025-07-31T11:52:39.369038,3.2199742268041236,23.71521907216495,True,False,20.4,52.01,22.71,,-44.79952338038648,,-7.775254258479951,10.9,12.6,13.8,14.3,52.34,22.12,102.0,1.0,501.0
2025-07-31T11:52:41.372296,3.1676171529619808,23.714893899204245,True,False,20.4,52.01,22.73,,-44.863362370444996,,-7.690795796828966,10.6,12.3,13.4,13.9,52.34,22.12,102.0,1.0,501.0
2025-07-31T11:52:43.390644,3.15294558697515,23.715205655526994,True,False,20.4,52.03,22.74,,-44.7213367026365,,-7.690795796828966,10.4,12.2,13.2,13.7,52.34,22.12,103.0,1.0,501.0
2025-07-31T11:52:45.278438,3.286886574074074,23.71238888888889,True,False,20.2,52.06,22.75,,-44.515278471482354,,-7.690795796828966,10.3,12.0,13.0,13.6,52.34,22.12,103.0,1.0,501.0
2025-07-31T11:52:47.405051,3.1943709935897435,23.71403846153846,True,False,20.2,52.07,22.72,,-44.2576059366534,,-7.690795796828966,10.2,11.8,12.9,13.4,52.34,22.12,103.0,1.0,501.0
2025-07-31T11:52:49.378724,3.2205637915543575,23.710754716981132,False,False,20.0,52.1,22.73,,-44.0502880776779,,-7.755128347418652,10.2,11.8,12.9,13.4,52.34,22.12,104.0,1.0,501.0
2025-07-31T11:52:51.378639,3.203260389036251,23.71339522546419,False,False,19.8,52.1,22.73,,-44.16100342411513,,-7.919933211812177,9.9,11.5,12.5,13.0,52.34,22.12,103.0,1.0,501.0
2025-07-31T11:52:53.368347,3.2471826424870467,23.712927461139895,False,False,19.6,52.1,22.71,,-44.19187788485989,,-7.8787094338416,9.9,11.5,12.5,13.0,52.34,22.12,103.0,1.0,500.0
2025-07-31T11:52:55.328126,3.1461301671064206,23.710817941952506,False,False,19.4,52.11,22.71,,-43.98639089000305,,-7.833479329800556,9.7,11.3,12.3,12.8,52.34,22.12,103.0,1.0,499.0
2025-07-31T11:52:57.416689,3.200637755102041,23.711301020408165,False,False,19.4,52.12,22.73,,-44.03181186965573,,-7.736204194598669,10.0,11.7,12.7,13.2,52.34,22.12,103.0,1.0,499.0
2025-07-31T11:52:59.372258,3.254415085817525,23.706829268292683,False,False,19.2,52.14,22.71,,-44.02814883686609,,-7.6701197018773355,10.0,11.7,12.7,13.2,52.34,22.12,103.0,1.0,499.0
2025-07-31T11:53:01.375858,3.1882931188561217,23.707117962466487,False,False,19.2,52.15,22.7,,-43.900540413781506,,-7.695647459618265,12.3,14.3,15.5,16.1,52.34,22.12,102.0,1.0,500.0
2025-07-31T11:53:03.385864,3.1882207207207207,23.707716216216216,False,False,19.2,52.14,22.71,,-43.91078040776928,,-7.838698466930739,13.0,15.1,16.4,17.0,52.34,22.12,102.0,1.0,500.0
2025-07-31T11:53:05.374403,3.268607456140351,23.70582894736842,False,False,19.2,52.13,22.73,,-44.159789921918325,,-7.98416051297116,13.5,15.7,17.1,17.8,52.34,22.12,102.0,1.0,500.0
2025-07-31T11:53:07.295344,3.299538258575198,23.70551451187335,False,False,19.2,52.12,22.7,,-43.607339183592416,,-8.379782200687615,13.9,16.2,17.6,18.3,52.33,22.12,103.0,1.0,500.0
2025-07-31T11:53:09.418689,3.256326405867971,23.70875305623472,False,False,19.0,52.1,22.71,,-43.764770368255554,,-8.58390627556199,14.1,16.4,17.8,18.5,52.33,22.12,103.0,1.0,500.0
2025-07-31T11:53:11.372277,3.2638610315186245,23.70849570200573,False,False,19.0,52.12,22.7,,-44.20983028521337,,-8.747865373483112,14.6,17.0,18.5,19.2,52.33,22.12,104.0,1.0,500.0
2025-07-31T11:53:13.413378,3.273582251082251,23.705155844155843,False,False,19.2,52.12,22.73,,-44.106476470288136,,-8.783666471578554,15.0,17.5,19.1,19.8,52.33,22.12,105.0,1.0,500.0
2025-07-31T11:53:15.392117,3.28896729390681,23.709005376344088,False,False,19.2,52.11,22.72,,-43.71703569361918,,-8.890301825735353,15.2,17.7,19.2,20.0,52.33,22.12,105.0,1.0,500.0
2025-07-31T11:53:17.375556,3.18375,23.70713157894737,False,False,19.0,52.1,22.71,,-43.569470297845946,,-8.997592576172798,15.3,17.9,19.4,20.2,52.33,22.12,105.0,1.0,500.0
2025-07-31T11:53:19.307032,3.2566491688538934,23.706942257217847,False,False,19.0,52.1,22.71,,-43.39139566542401,,-9.27913698739996,15.3,17.9,19.4,20.2,52.33,22.12,105.0,1.0,500.0
2025-07-31T11:53:21.428657,3.2223788638262323,23.70268170426065,False,False,19.0,52.09,22.73,,-43.14721252743326,,-9.316487924142745,15.2,17.7,19.2,20.0,52.33,22.12,104.0,1.0,500.0
2025-07-31T11:53:23.381911,3.242146118721461,23.69927397260274,False,False,19.0,52.1,22.7,,-43.48673813599119,,-9.32591296792004,14.9,17.4,18.9,19.6,52.33,22.12,104.0,1.0,500.0
2025-07-31T11:53:25.391921,2.968429919137466,23.703409703504043,False,False,19.0,52.09,22.73,,-43.528672574823375,,-9.455488671022003,14.8,17.2,18.7,19.4,52.33,22.11,104.0,1.0,499.0
2025-07-31T11:53:27.399655,3.090846810422282,23.70185983827493,False,False,18.8,52.08,22.71,,-43.577239092242955,,-9.517414984245717,14.5,16.9,18.4,19.1,52.33,22.11,104.0,1.0,499.0
2025-07-31T11:53:29.393895,3.3656277926720284,23.702131367292225,False,False,19.0,52.08,22.71,,-43.87881896935077,,-9.434899865740768,14.2,16.6,18.0,18.7,52.33,22.11,104.0,1.0,499.0
2025-07-31T11:53:31.405265,3.2574135638297874,23.70316489361702,True,False,19.0,52.1,22.73,,-44.16027546365991,,-9.545712054052064,14.1,16.4,17.8,18.5,52.32,22.11,103.0,1.0,498.0
2025-07-31T11:53:33.314937,3.3345878136200717,23.702956989247312,True,False,19.0,52.1,22.71,,-44.3340465179256,,-9.515379201853802,13.7,15.9,17.3,18.0,52.32,22.11,103.0,1.0,497.0
2025-07-31T11:53:35.479668,3.239382716049383,23.700518518518518,False,False,19.0,52.09,22.73,,-44.55950483172419,,-9.229828047415323,13.2,15.4,16.8,17.4,52.32,22.11,103.0,1.0,497.0
2025-07-31T11:53:37.401659,3.2012608069164266,23.70113832853026,False,False,18.8,52.1,22.71,,-44.70223485698389,,-9.051577415949433,12.8,14.9,16.2,16.9,52.32,22.11,103.0,1.0,497.0
2025-07-31T11:53:39.409955,3.1476030465949822,23.703104838709677,False,False,18.8,52.11,22.71,,-45.08822802008419,,-9.161767750164518,12.5,14.6,15.9,16.5,52.32,22.11,104.0,1.0,497.0
2025-07-31T11:53:41.388611,3.1249101527403416,23.70032345013477,False,False,18.8,52.11,22.7,,-45.193728081657916,,-9.219036735406803,12.3,14.3,15.5,16.1,52.32,22.11,104.0,1.0,497.0
2025-07-31T11:53:43.407571,3.2915263385146805,23.70158031088083,True,False,18.8,52.13,22.72,,-45.491521933072974,,-9.087128594560308,12.1,14.1,15.3,15.9,52.32,22.11,104.0,1.0,497.0
2025-07-31T11:53:45.332311,3.1967749529190206,23.699435028248587,True,False,18.6,52.11,22.7,,-45.560413577601246,,-9.038381119203935,12.1,14.1,15.3,15.9,52.32,22.11,105.0,1.0,497.0
2025-07-31T11:53:47.439137,3.2562659846547315,23.699194373401536,False,False,18.6,52.13,22.71,,-45.76160194779775,,-9.098197839578583,11.8,13.8,15.0,15.6,52.32,22.11,105.0,1.0,497.0
2025-07-31T11:53:49.407839,3.281952247191011,23.698019662921347,False,False,18.6,52.15,22.73,,-45.849237571915396,,-9.159910405154433,12.1,14.1,15.3,15.9,52.32,22.11,105.0,1.0,496.0
2025-07-31T11:53:51.417753,3.1696460573476704,23.699274193548387,False,False,18.6,52.13,22.72,,-45.93901602518851,,-9.054924363608036,12.1,14.1,15.3,15.9,52.32,22.11,105.0,1.0,496.0
2025-07-31T11:53:53.416244,3.338045496750232,23.698732590529247,False,False,18.6,52.11,22.72,,-46.45761700555866,,-9.151874150637273,14.1,16.4,17.8,18.5,52.32,22.11,104.0,1.0,496.0
2025-07-31T11:53:55.437774,3.2945045045045047,23.69856756756757,False,False,18.8,52.08,22.71,,-46.8779185664832,,-9.11998646340127,14.8,17.2,18.7,19.4,52.32,22.11,104.0,1.0,496.0
2025-07-31T11:53:57.417794,3.4276576576576576,23.69941891891892,False,False,18.8,52.05,22.73,,-47.15980914060613,,-8.946352003944202,15.2,17.7,19.2,20.0,52.32,22.11,104.0,1.0,496.0
2025-07-31T11:53:59.337615,3.132328364950316,23.698184281842817,False,False,19.0,52.05,22.73,,-47.49936124547139,,-8.905475336695995,15.5,18.0,19.6,20.4,52.32,22.11,104.0,1.0,496.0
2025-07-31T11:54:01.464942,3.337384550797649,23.6998362720403,False,False,19.0,52.05,22.7,,-47.462779441116986,,-8.982552592334638,15.6,18.2,19.8,20.5,52.32,22.11,104.0,1.0,496.0
2025-07-31T11:54:03.417593,3.249491003787879,23.699616477272727,True,False,19.0,52.06,22.7,,-46.9684859348061,,-8.888139324233808,15.7,18.3,19.9,20.7,52.31,22.11,103.0,1.0,497.0
2025-07-31T11:54:05.428391,3.2102666666666666,23.70048,True,False,19.0,52.06,22.72,,-46.916729636934356,,-8.718925008832677,15.7,18.3,19.9,20.7,52.31,22.11,103.0,1.0,498.0
2025-07-31T11:54:07.424030,3.1861033519553073,23.69927374301676,False,False,19.0,52.07,22.73,,-46.63791470082783,,-8.565495456671172,15.6,18.2,19.8,20.5,52.31,22.11,103.0,1.0,499.0
2025-07-31T11:54:09.421912,3.264189189189189,23.698716216216216,False,False,18.8,52.07,22.71,,-46.45829372681947,,-8.52236738562398,15.5,18.0,19.6,20.4,52.31,22.11,103.0,1.0,499.0
2025-07-31T11:54:11.441007,3.2189616755793224,23.69855614973262,False,False,18.8,52.08,22.73,,-46.66006560195497,,-8.457558529009713,15.2,17.7,19.2,20.0,52.31,22.11,103.0,1.0,500.0
2025-07-31T11:54:13.351059,3.1748712546816478,23.700210674157304,False,False,18.8,52.07,22.73,,-46.557180621430014,,-8.446756713047789,15.2,17.7,19.2,20.0,52.31,22.11,103.0,1.0,500.0
2025-07-31T11:54:15.458469,3.1387055837563453,23.698502538071065,False,False,18.8,52.08,22.71,,-46.66873675592252,,-8.602044995610044,15.2,17.7,19.2,20.0,52.31,22.11,103.0,1.0,500.0
2025-07-31T11:54:17.430383,3.3038165266106443,23.698067226890757,False,False,18.8,52.09,22.73,,-46.81410036364363,,-8.595081680364402,15.0,17.5,19.1,19.8,52.31,22.11,103.0,1.0,500.0
